index,address,bathrooms,country,detailedType.subTypology,detailedType.typology,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,newDevelopmentFinished,numPhotos,operation,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts.subtitle,suggestedTexts.title,thumbnail,url
11,barrio Sant Pere - Santa Caterina i la Ribera,2,es,,flat,Ciutat Vella,False,NVK1264,2,False,False,False,True,False,41.3823974,2.1795224,Barcelona,Sant Pere - Santa Caterina i la Ribera,False,,40,sale,,,,1125000.0,9000.0,88630939,flat,Barcelona,2,False,125.0,good,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4a/5d/86/751409518.jpg,https://www.idealista.com/inmueble/88630939/
12,barrio Sant Pere - Santa Caterina i la Ribera,2,es,,flat,Ciutat Vella,False,NVK1263,2,False,False,False,True,False,41.3845974,2.1797224,Barcelona,Sant Pere - Santa Caterina i la Ribera,False,,41,sale,,,,1025000.0,7321.0,88630935,flat,Barcelona,3,False,140.0,good,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4c/f0/37/751409215.jpg,https://www.idealista.com/inmueble/88630935/
13,barrio Sant Pere - Santa Caterina i la Ribera,2,es,,flat,Ciutat Vella,False,NVK1261,1,False,False,False,True,False,41.3828974,2.1783224,Barcelona,Sant Pere - Santa Caterina i la Ribera,False,,41,sale,,,,800000.0,6897.0,88630919,flat,Barcelona,1,False,116.0,good,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7b/81/b3/751408977.jpg,https://www.idealista.com/inmueble/88630919/
14,Rambla de Guipúscoa,1,es,,flat,Sant Martí,False,GUIPUSCOA00010,7,False,False,True,False,True,41.4113571,2.1934305,Barcelona,El Clot,False,,20,sale,,,,288000.0,3945.0,88591030,flat,Barcelona,3,False,73.0,good,"El Clot, Barcelona",Piso en Rambla de Guipúscoa,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/07/e9/68/751408825.jpg,https://www.idealista.com/inmueble/88591030/
15,barrio Sant Pere - Santa Caterina i la Ribera,2,es,,flat,Ciutat Vella,False,NVK1260,1,False,False,False,True,False,41.3816974,2.1793224,Barcelona,Sant Pere - Santa Caterina i la Ribera,False,,39,sale,,,,1075000.0,8600.0,88630926,flat,Barcelona,2,False,125.0,good,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/61/32/82/751408516.jpg,https://www.idealista.com/inmueble/88630926/
16,barrio Sant Pere - Santa Caterina i la Ribera,2,es,,flat,Ciutat Vella,False,NVK1259,1,False,False,False,True,False,41.3846974,2.1785224,Barcelona,Sant Pere - Santa Caterina i la Ribera,False,,38,sale,,,,970000.0,6929.0,88630910,flat,Barcelona,3,False,140.0,good,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e3/20/aa/751408181.jpg,https://www.idealista.com/inmueble/88630910/
17,barrio Sant Pere - Santa Caterina i la Ribera,2,es,,flat,Ciutat Vella,False,NVK1258,1,False,False,False,True,False,41.3809974,2.1796224,Barcelona,Sant Pere - Santa Caterina i la Ribera,False,,38,sale,,,,950000.0,8190.0,88630893,flat,Barcelona,2,False,116.0,good,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/5f/37/751407838.jpg,https://www.idealista.com/inmueble/88630893/
18,Passatge de Llívia,4,es,terracedHouse,chalet,Horta Guinardó,False,5889.1,bj,False,False,,False,False,41.41826,2.1762704,Barcelona,El Guinardó,False,,25,sale,True,True,,845000.0,3225.0,88630398,chalet,Barcelona,5,False,262.0,good,"El Guinardó, Barcelona",Chalet adosado en Passatge de Llívia,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/51/80/05/754400819.jpg,https://www.idealista.com/inmueble/88630398/
19,barrio El Guinardó,1,es,,flat,Horta Guinardó,True,03640,1,False,False,True,False,False,41.4237769,2.1747963,Barcelona,El Guinardó,False,,27,sale,,,,289000.0,3959.0,88630193,flat,Barcelona,2,False,73.0,good,"El Guinardó, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/47/b7/dc/753507737.jpg,https://www.idealista.com/inmueble/88630193/
20,Calle de França,1,es,,flat,Horta Guinardó,False,S3294,1,False,False,True,False,True,41.4151451,2.1622783,Barcelona,Can Baró,False,,18,sale,,,,299000.0,3477.0,88630142,flat,Barcelona,3,False,86.0,good,"Can Baró, Barcelona",Piso en Calle de França,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ec/0c/53/751377489.jpg,https://www.idealista.com/inmueble/88630142/
21,Rambla La,3,es,,flat,Ciutat Vella,True,508,3,False,False,True,True,True,41.3827827,2.1737327,Barcelona,El Gòtic,False,,42,sale,,,,1200000.0,7229.0,88629824,flat,Barcelona,3,False,166.0,good,"El Gòtic, Barcelona",Piso en Rambla La,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a1/29/ed/751367222.jpg,https://www.idealista.com/inmueble/88629824/
22,barrio El Camp d'En Grassot i Gràcia Nova,2,es,,flat,Gràcia,True,226790,4,True,False,True,True,False,41.4003947,2.1627244,Barcelona,El Camp d'En Grassot i Gràcia Nova,False,,34,sale,,,,395000.0,5064.0,85902038,flat,Barcelona,3,False,78.0,good,"El Camp d'En Grassot i Gràcia Nova, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cd/42/e1/759376052.jpg,https://www.idealista.com/inmueble/85902038/
23,barrio La Dreta de l'Eixample,2,es,,flat,Eixample,True,237423,bj,False,False,True,False,False,41.3877562,2.1685718,Barcelona,La Dreta de l'Eixample,False,,5,sale,,,,695000.0,6205.0,88629857,flat,Barcelona,3,False,112.0,good,"La Dreta de l'Eixample, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a7/ee/e9/751368037.jpg,https://www.idealista.com/inmueble/88629857/
24,Calle de Radas s/n,1,es,,flat,Sants-Montjuïc,True,Radas_240,2,False,False,True,True,False,41.3727417,2.1606801,Barcelona,El Poble Sec - Parc de Montjuïc,False,,17,sale,,,,240000.0,4211.0,88629547,flat,Barcelona,3,True,57.0,good,"El Poble Sec - Parc de Montjuïc, Barcelona",Piso en Calle de Radas s/n,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/61/f8/1c/751361842.jpg,https://www.idealista.com/inmueble/88629547/
25,barrio Sant Gervasi - La Bonanova,2,es,,flat,Sarrià-Sant Gervasi,False,PRC0000,5,False,False,True,False,False,41.4009397,2.1325439,Barcelona,Sant Gervasi - La Bonanova,False,,19,sale,,,,1070000.0,5245.0,88629488,flat,Barcelona,5,False,204.0,,"Sant Gervasi - La Bonanova, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c8/c2/1d/756553070.jpg,https://www.idealista.com/inmueble/88629488/
26,Avenida del Carrilet,2,es,,flat,Sants-Montjuïc,True,FE1453,5,False,False,True,False,True,41.3662561,2.1346099,Barcelona,La Bordeta,False,,26,sale,,,,439000.0,4262.0,88629249,flat,Barcelona,4,False,103.0,good,"La Bordeta, Barcelona",Piso en Avenida del Carrilet,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/56/fc/751347645.jpg,https://www.idealista.com/inmueble/88629249/
27,barrio Pedralbes,3,es,,flat,Les Corts,True,BCN10998V,2,True,False,True,True,True,41.3939518,2.1188792,Barcelona,Pedralbes,False,,40,sale,True,True,,1198000.0,6476.0,88629206,flat,Barcelona,5,False,185.0,renew,"Pedralbes, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/34/c8/f8/751346195.jpg,https://www.idealista.com/inmueble/88629206/
28,julian Besteiro,1,es,,flat,Sant Martí,True,JB,3,False,False,True,True,True,41.4141277,2.197251,Barcelona,Sant Martí de Provençals,False,,10,sale,,,,272000.0,3676.0,88626038,flat,Barcelona,3,False,74.0,good,"Sant Martí de Provençals, Barcelona",Piso en julian Besteiro,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/66/8f/752738520.jpg,https://www.idealista.com/inmueble/88626038/
29,"Calle de Narbona, 4",1,es,,flat,Sant Martí,True,B13196-M,5,False,False,True,False,False,41.4198822,2.2126855,Barcelona,El Besòs,False,,18,sale,,,,180000.0,2769.0,88628619,flat,Barcelona,3,True,65.0,good,"El Besòs, Barcelona","Piso en Calle de Narbona, 4",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/56/73/751334489.jpg,https://www.idealista.com/inmueble/88628619/
30,"Calle de Pere IV, 81",1,es,,flat,Sant Martí,True,B13193,2,False,False,True,False,False,41.3974644,2.1931475,Barcelona,El Parc i la Llacuna del Poblenou,False,,14,sale,,,,219000.0,3650.0,88628584,flat,Barcelona,3,True,60.0,renew,"El Parc i la Llacuna del Poblenou, Barcelona","Piso en Calle de Pere IV, 81",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/47/6e/9b/751334339.jpg,https://www.idealista.com/inmueble/88628584/
31,"Paseo de Torras i Bages, 11",2,es,,flat,Sant Andreu,True,B13197-M,2,False,False,True,True,False,41.4369763,2.1909699,Barcelona,Sant Andreu,False,,22,sale,,,,295000.0,3688.0,88628622,flat,Barcelona,4,True,80.0,good,"Sant Andreu, Barcelona","Piso en Paseo de Torras i Bages, 11",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/07/7a/a8/751334757.jpg,https://www.idealista.com/inmueble/88628622/
32,"Paseo del Taulat, 281",2,es,,flat,Sant Martí,True,B13195-M,20,False,False,True,False,False,41.40639,2.2143093,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,False,,43,sale,True,True,,1397000.0,7983.0,88628635,flat,Barcelona,4,True,175.0,good,"Diagonal Mar i el Front Marítim del Poblenou, Barcelona","Piso en Paseo del Taulat, 281",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/01/b1/751334839.jpg,https://www.idealista.com/inmueble/88628635/
33,"Calle 26 de Gener de 1641, 26",1,es,,flat,Sants-Montjuïc,True,B13191,3,False,False,False,False,False,41.3740772,2.1416407,Barcelona,Hostafrancs,False,,15,sale,,,,255000.0,3000.0,88628602,flat,Barcelona,3,True,85.0,good,"Hostafrancs, Barcelona","Piso en Calle 26 de Gener de 1641, 26",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/59/b6/751334554.jpg,https://www.idealista.com/inmueble/88628602/
34,"Calle del Marroc, 5",1,es,,flat,Sant Martí,True,B13190,6,False,False,True,False,False,41.4063891,2.197793,Barcelona,Provençals del Poblenou,False,,14,sale,,,,309000.0,3433.0,88628639,flat,Barcelona,4,True,90.0,good,"Provençals del Poblenou, Barcelona","Piso en Calle del Marroc, 5",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/46/fc/f7/751334924.jpg,https://www.idealista.com/inmueble/88628639/
35,"Calle d'Avinyó, 20",2,es,,flat,Ciutat Vella,True,B13192,1,False,False,False,False,False,41.3811163,2.17673,Barcelona,El Gòtic,False,,16,sale,,,,700000.0,3889.0,88628623,flat,Barcelona,6,True,180.0,good,"El Gòtic, Barcelona","Piso en Calle d'Avinyó, 20",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4f/c1/e3/751334797.jpg,https://www.idealista.com/inmueble/88628623/
36,barrio Sants - Badal,1,es,,flat,Sants-Montjuïc,True,PRINCIPAL B,en,False,False,True,True,False,41.3789657,2.1264522,Barcelona,Sants - Badal,True,False,17,sale,,,,220000.0,5946.0,88628430,flat,Barcelona,1,False,37.0,newdevelopment,"Sants - Badal, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/68/e2/80/751812176.jpg,https://www.idealista.com/obra-nueva/88628430/
37,barrio Sants - Badal,1,es,,flat,Sants-Montjuïc,True,PRINCIPAL A,en,False,False,True,True,False,41.3789657,2.1264522,Barcelona,Sants - Badal,True,False,15,sale,,,,235000.0,5341.0,88628219,flat,Barcelona,1,False,44.0,newdevelopment,"Sants - Badal, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fd/c2/8d/751811942.jpg,https://www.idealista.com/obra-nueva/88628219/
38,barrio Sants - Badal,1,es,,flat,Sants-Montjuïc,True,1º A,1,False,False,True,True,False,41.3789657,2.1264522,Barcelona,Sants - Badal,True,False,17,sale,,,,245000.0,5568.0,88628431,flat,Barcelona,1,False,44.0,newdevelopment,"Sants - Badal, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/40/66/51/751333192.jpg,https://www.idealista.com/obra-nueva/88628431/
39,barrio Sants - Badal,1,es,,flat,Sants-Montjuïc,True,BAJO,bj,False,False,True,True,False,41.3789657,2.1264522,Barcelona,Sants - Badal,True,False,17,sale,,,,215000.0,5244.0,88628432,flat,Barcelona,1,False,41.0,newdevelopment,"Sants - Badal, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/31/43/1a/751812714.jpg,https://www.idealista.com/obra-nueva/88628432/
40,VILAMARI - VALENCIA,1,es,penthouse,flat,Eixample,True,395K10.02,6,False,False,True,False,False,41.3824081,2.1458231,Barcelona,La Nova Esquerra de l'Eixample,False,,12,sale,,,,395000.0,4938.0,88628455,penthouse,Barcelona,3,False,80.0,good,"La Nova Esquerra de l'Eixample, Barcelona",Ático en VILAMARI - VALENCIA,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f0/85/07/751331629.jpg,https://www.idealista.com/inmueble/88628455/
41,Calle del Doctor Pi i Molist,1,es,,flat,Nou Barris,True,,3,False,False,False,False,True,41.4333864,2.1722522,Barcelona,Porta,False,,9,sale,,,,149900.0,2998.0,88628170,flat,Barcelona,3,False,50.0,good,"Porta, Barcelona",Piso en Calle del Doctor Pi i Molist,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/52/0e/22/751325579.jpg,https://www.idealista.com/inmueble/88628170/
42,barrio Sant Antoni,2,es,,flat,Eixample,False,HA153b,8,False,False,True,True,False,41.380096,2.1555322,Barcelona,Sant Antoni,False,,31,sale,,,,375000.0,4261.0,88628019,flat,Barcelona,2,False,88.0,good,"Sant Antoni, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ef/b2/80/751321851.jpg,https://www.idealista.com/inmueble/88628019/
43,Rambla de Prim,1,es,,flat,Sant Martí,True,,7,False,False,True,False,True,41.4158784,2.2113911,Barcelona,El Besòs,False,,16,sale,,,,189900.0,2675.0,88627985,flat,Barcelona,3,False,71.0,good,"El Besòs, Barcelona",Piso en Rambla de Prim,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/25/d3/10/751321105.jpg,https://www.idealista.com/inmueble/88627985/
44,Calle de Nicaragua,1,es,,flat,Les Corts,True,V-NICARAGUA-A.1.1,1,False,False,True,True,False,41.3855286,2.1378712,Barcelona,Les Corts,False,,10,sale,,,,550000.0,7237.0,88627915,flat,Barcelona,2,False,76.0,good,"Les Corts, Barcelona",Piso en Calle de Nicaragua,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/04/97/751319503.jpg,https://www.idealista.com/inmueble/88627915/
45,Calle de Nicaragua,1,es,,flat,Les Corts,True,V-NICARAGUA-B.3.2,3,False,False,True,True,False,41.3834286,2.1408712,Barcelona,Les Corts,False,,10,sale,,,,415000.0,6194.0,88627893,flat,Barcelona,1,False,67.0,good,"Les Corts, Barcelona",Piso en Calle de Nicaragua,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/62/bf/69/751319457.jpg,https://www.idealista.com/inmueble/88627893/
46,Calle de Nicaragua,2,es,,flat,Les Corts,True,V-NICARAGUA-B.1.3,1,False,False,True,True,False,41.3831286,2.1397712,Barcelona,Les Corts,False,,10,sale,,,,670000.0,6700.0,88627898,flat,Barcelona,2,False,100.0,good,"Les Corts, Barcelona",Piso en Calle de Nicaragua,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ea/92/eb/751319346.jpg,https://www.idealista.com/inmueble/88627898/
47,Calle de Nicaragua,1,es,penthouse,flat,Les Corts,True,V-NICARAGUA-A.5.1,5,False,False,True,True,False,41.3852286,2.1386712,Barcelona,Les Corts,False,,10,sale,,,,715000.0,9795.0,88627891,penthouse,Barcelona,2,False,73.0,good,"Les Corts, Barcelona",Ático en Calle de Nicaragua,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ce/cc/87/751319241.jpg,https://www.idealista.com/inmueble/88627891/
48,Calle de Nicaragua,2,es,,flat,Les Corts,True,V-NICARAGUA-B.4.3,4,False,False,True,True,False,41.3847286,2.1414712,Barcelona,Les Corts,False,,10,sale,,,,630000.0,6300.0,88627889,flat,Barcelona,2,False,100.0,good,"Les Corts, Barcelona",Piso en Calle de Nicaragua,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8a/f5/0d/751319231.jpg,https://www.idealista.com/inmueble/88627889/
49,Calle de Nicaragua,1,es,,flat,Les Corts,True,V-NICARAGUA-B.1.1,1,False,False,True,True,False,41.3856286,2.1381712,Barcelona,Les Corts,False,,10,sale,,,,530500.0,7472.0,88627874,flat,Barcelona,2,False,71.0,good,"Les Corts, Barcelona",Piso en Calle de Nicaragua,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c9/18/b0/751319190.jpg,https://www.idealista.com/inmueble/88627874/
0,Calle de Nicaragua,3,es,penthouse,flat,Les Corts,True,V-NICARAGUA-A.5.3,5,False,False,True,True,False,41.3831286,2.1404712,Barcelona,Les Corts,False,,10,sale,,,,1600000.0,13913.0,88627887,penthouse,Barcelona,2,False,115.0,good,"Les Corts, Barcelona",Ático en Calle de Nicaragua,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/89/15/09/751319161.jpg,https://www.idealista.com/inmueble/88627887/
1,Calle de Nicaragua,1,es,penthouse,flat,Les Corts,True,V-NICARAGUA-B.5.1,5,False,False,True,True,False,41.3850286,2.1385712,Barcelona,Les Corts,False,,10,sale,,,,692000.0,10646.0,88627886,penthouse,Barcelona,2,False,65.0,good,"Les Corts, Barcelona",Ático en Calle de Nicaragua,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1a/f1/33/751319094.jpg,https://www.idealista.com/inmueble/88627886/
2,Calle de Nicaragua,2,es,,flat,Les Corts,True,V-NICARAGUA-A.0B,bj,False,False,True,True,False,41.3852286,2.1415712,Barcelona,Les Corts,False,,10,sale,,,,507000.0,6760.0,88627885,flat,Barcelona,2,False,75.0,good,"Les Corts, Barcelona",Piso en Calle de Nicaragua,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b1/d8/d1/751319074.jpg,https://www.idealista.com/inmueble/88627885/
3,barrio Sant Martí de Provençals,1,es,,flat,Sant Martí,True,,5,False,False,True,True,True,41.4200091,2.1970302,Barcelona,Sant Martí de Provençals,False,,9,sale,,,,250000.0,2717.0,88627723,flat,Barcelona,4,False,92.0,good,"Sant Martí de Provençals, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/af/60/a7/751315911.jpg,https://www.idealista.com/inmueble/88627723/
4,Calle de los Castillejos,2,es,,flat,Eixample,False,,bj,False,False,True,False,True,41.4063979,2.1809698,Barcelona,La Sagrada Família,False,,26,sale,,,,189000.0,2032.0,88620720,flat,Barcelona,2,False,93.0,good,"La Sagrada Família, Barcelona",Piso en Calle de los Castillejos,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c5/74/c7/752387161.jpg,https://www.idealista.com/inmueble/88620720/
5,barrio La Barceloneta,1,es,,flat,Ciutat Vella,True,Merca - Alcanar,4,False,False,False,False,False,41.3795746,2.190091,Barcelona,La Barceloneta,False,,16,sale,,,,165000.0,5156.0,88627180,flat,Barcelona,1,False,32.0,good,"La Barceloneta, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/81/aa/751302202.jpg,https://www.idealista.com/inmueble/88627180/
6,salvador,1,es,,flat,Ciutat Vella,True,SALVAD,2,False,False,False,True,False,41.3779237,2.1646465,Barcelona,El Raval,False,,10,sale,,,,129000.0,2481.0,88627093,flat,Barcelona,3,False,52.0,renew,"El Raval, Barcelona",Piso en salvador,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1c/a2/7d/751302035.jpg,https://www.idealista.com/inmueble/88627093/
7,Calle de la Providència,2,es,,flat,Gràcia,True,PROVIDENCIA CASTRO,1,False,False,True,False,False,41.410249,2.1644866,Barcelona,El Camp d'En Grassot i Gràcia Nova,False,,44,sale,,,,450000.0,3689.0,88626970,flat,Barcelona,4,False,122.0,good,"El Camp d'En Grassot i Gràcia Nova, Barcelona",Piso en Calle de la Providència,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/00/da/9c/759875166.jpg,https://www.idealista.com/inmueble/88626970/
