index,address,bathrooms,country,detailedType.subTypology,detailedType.typology,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,newDevelopmentFinished,numPhotos,operation,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts.subtitle,suggestedTexts.title,thumbnail,url
0,Calle de los castillejos,1,es,,flat,Eixample,False,142VE323SAC1P,en,True,False,True,False,False,41.408614,2.1764035,Barcelona,La Sagrada Família,False,,17,sale,,,,310000.0,3690.0,36181574,flat,Barcelona,3,False,84.0,,"La Sagrada Família, Barcelona",Piso en Calle de los castillejos,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c9/7c/26/214229017.jpg,https://www.idealista.com/inmueble/36181574/
1,Calle Industria,2,es,,flat,Gràcia,True,thr651,1,False,False,True,True,False,41.4004847,2.1630338,Barcelona,El Camp d'En Grassot i Gràcia Nova,False,,26,sale,,,,430000.0,4725.0,88279062,flat,Barcelona,3,False,91.0,good,"El Camp d'En Grassot i Gràcia Nova, Barcelona",Piso en Calle Industria,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f5/67/af/743115492.jpg,https://www.idealista.com/inmueble/88279062/
2,barrio Diagonal Mar i el Front Marítim del Poblenou,2,es,,flat,Sant Martí,True,2981V,4,False,False,True,False,True,41.4074271,2.2154318,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,False,,20,sale,True,True,,930000.0,6643.0,88278867,flat,Barcelona,3,False,140.0,good,"Diagonal Mar i el Front Marítim del Poblenou, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d5/45/69/743112085.jpg,https://www.idealista.com/inmueble/88278867/
3,Calle de Sepúlveda,2,es,,flat,Eixample,True,33017,1,False,False,True,False,False,41.3791686,2.1606339,Barcelona,Sant Antoni,False,,16,sale,,,,385000.0,4185.0,88278821,flat,Barcelona,4,False,92.0,renew,"Sant Antoni, Barcelona",Piso en Calle de Sepúlveda,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/49/17/86/743111069.jpg,https://www.idealista.com/inmueble/88278821/
4,Calle Córcega,1,es,penthouse,flat,Eixample,True,ático Corcega,8,False,False,True,True,True,41.385031,2.1426363,Barcelona,La Nova Esquerra de l'Eixample,False,,24,sale,,,,470000.0,5875.0,88278757,penthouse,Barcelona,2,False,80.0,good,"La Nova Esquerra de l'Eixample, Barcelona",Ático en Calle Córcega,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/3b/5e/743109114.jpg,https://www.idealista.com/inmueble/88278757/
5,"Calle de Santa Rosalia, 41",1,es,,flat,Horta Guinardó,True,60442210,st,False,False,True,False,False,41.4215609,2.1459462,Barcelona,La Teixonera,False,,12,sale,,,,84400.0,1688.0,81804611,flat,Barcelona,1,True,50.0,renew,"La Teixonera, Barcelona","Piso en Calle de Santa Rosalia, 41",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/34/26/f9/748401669.jpg,https://www.idealista.com/inmueble/81804611/
6,Calle del Taulat,3,es,duplex,flat,Sant Martí,True,VB2001011,bj,False,False,False,True,False,41.3989346,2.2025125,Barcelona,El Poblenou,False,,30,sale,,,,625000.0,4433.0,88277691,duplex,Barcelona,4,False,141.0,good,"El Poblenou, Barcelona",Dúplex en Calle del Taulat,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bd/a8/ba/761793961.jpg,https://www.idealista.com/inmueble/88277691/
7,Calle de les Escoles Pies,2,es,,flat,Sarrià-Sant Gervasi,True,V-PM-ESCOLES-2.3,2,False,False,True,True,False,41.4024386,2.1300191,Barcelona,Les Tres Torres,False,,20,sale,,,,570000.0,5816.0,88277802,flat,Barcelona,2,False,98.0,good,"Les Tres Torres, Barcelona",Piso en Calle de les Escoles Pies,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b7/5c/15/743089118.jpg,https://www.idealista.com/inmueble/88277802/
8,Calle de les Escoles Pies,1,es,,flat,Sarrià-Sant Gervasi,True,V-ESCOLES-1.1,1,False,False,True,True,False,41.3989386,2.1321191,Barcelona,Les Tres Torres,False,,20,sale,,,,550000.0,6111.0,88277799,flat,Barcelona,3,False,90.0,good,"Les Tres Torres, Barcelona",Piso en Calle de les Escoles Pies,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/da/08/743089077.jpg,https://www.idealista.com/inmueble/88277799/
9,Calle Viladomat,2,es,,flat,Eixample,True,VV44-B,5,False,False,True,True,True,41.3868217,2.1482007,Barcelona,La Nova Esquerra de l'Eixample,False,,20,sale,,,,390000.0,4756.0,40544281,flat,Barcelona,2,False,82.0,good,"La Nova Esquerra de l'Eixample, Barcelona",Piso en Calle Viladomat,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/88/e2/81/572825647.jpg,https://www.idealista.com/inmueble/40544281/
10,Calle de la Flor del Lliri,1,es,,flat,Ciutat Vella,False,V-538,3,False,False,,True,False,41.3841065,2.1794356,Barcelona,Sant Pere - Santa Caterina i la Ribera,False,,25,sale,,,,429000.0,3605.0,88277234,flat,Barcelona,2,False,119.0,renew,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Piso en Calle de la Flor del Lliri,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b7/15/2c/758883812.jpg,https://www.idealista.com/inmueble/88277234/
11,Calle de Martí,1,es,,flat,Gràcia,False,V-535,3,False,False,,False,False,41.4065475,2.1565052,Barcelona,Vila de Gràcia,False,,22,sale,,,,315000.0,9545.0,88277228,flat,Barcelona,2,False,33.0,good,"Vila de Gràcia, Barcelona",Piso en Calle de Martí,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/87/4d/7f/758883675.jpg,https://www.idealista.com/inmueble/88277228/
12,Calle de Plantada,3,es,,flat,Sarrià-Sant Gervasi,False,V-533,2,False,False,,False,False,41.4063862,2.1205721,Barcelona,Sarrià,False,,20,sale,,,,1250000.0,6906.0,88277225,flat,Barcelona,5,False,181.0,renew,"Sarrià, Barcelona",Piso en Calle de Plantada,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/14/48/758883517.jpg,https://www.idealista.com/inmueble/88277225/
13,Avenida Diagonal,1,es,,flat,Sant Martí,True,SI-SM-0121,4,False,False,True,False,False,41.4058057,2.1977882,Barcelona,Provençals del Poblenou,False,,28,sale,True,False,27500.0,260000.0,3421.0,88277171,flat,Barcelona,4,False,76.0,good,"Provençals del Poblenou, Barcelona",Piso en Avenida Diagonal,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c3/50/86/743076157.jpg,https://www.idealista.com/inmueble/88277171/
14,Calle de Còrsega,1,es,,flat,Eixample,False,V-531,en,False,False,,False,False,41.4041376,2.1704682,Barcelona,La Sagrada Família,False,,18,sale,,,,230000.0,4182.0,88277216,flat,Barcelona,2,False,55.0,good,"La Sagrada Família, Barcelona",Piso en Calle de Còrsega,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/32/d2/ea/758883457.jpg,https://www.idealista.com/inmueble/88277216/
15,Calle del Sagrat Cor,2,es,,flat,Sarrià-Sant Gervasi,False,V-524,1,False,False,,False,False,41.4009552,2.1194423,Barcelona,Sarrià,False,,13,sale,,,,585000.0,4680.0,88277189,flat,Barcelona,5,False,125.0,good,"Sarrià, Barcelona",Piso en Calle del Sagrat Cor,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/86/b6/50/758883401.jpg,https://www.idealista.com/inmueble/88277189/
16,Calle de Provença,1,es,,flat,Eixample,False,V-522,1,False,False,,False,False,41.4006293,2.1731695,Barcelona,La Sagrada Família,False,,32,sale,,,,475000.0,5938.0,88277187,flat,Barcelona,4,False,80.0,good,"La Sagrada Família, Barcelona",Piso en Calle de Provença,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ef/c9/0b/758883344.jpg,https://www.idealista.com/inmueble/88277187/
17,Paseo de Valldaura,1,es,,flat,Horta Guinardó,False,V-516,2,False,False,,False,False,41.4378119,2.1580682,Barcelona,Horta,False,,13,sale,,,,120000.0,2400.0,88277168,flat,Barcelona,2,False,50.0,renew,"Horta, Barcelona",Piso en Paseo de Valldaura,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/31/a3/fa/758883331.jpg,https://www.idealista.com/inmueble/88277168/
18,Calle de València,1,es,,flat,Eixample,False,V-515,7,False,False,True,False,False,41.4046052,2.1806744,Barcelona,La Sagrada Família,False,,40,sale,,,,389900.0,4332.0,88277163,flat,Barcelona,3,False,90.0,good,"La Sagrada Família, Barcelona",Piso en Calle de València,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5e/a5/2a/758883270.jpg,https://www.idealista.com/inmueble/88277163/
19,Paseo d'Amunt,2,es,,flat,Gràcia,True,CAMPO EUROPA -P. AMUNT,5,False,False,True,False,False,41.4105202,2.1609393,Barcelona,El Camp d'En Grassot i Gràcia Nova,False,,24,sale,True,True,,435000.0,3222.0,88276626,flat,Barcelona,5,False,135.0,renew,"El Camp d'En Grassot i Gràcia Nova, Barcelona",Piso en Paseo d'Amunt,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/75/40/7d/743073898.jpg,https://www.idealista.com/inmueble/88276626/
20,Calle de Calàbria,1,es,,flat,Eixample,True,V225,1,False,False,True,False,False,41.3866119,2.1483095,Barcelona,La Nova Esquerra de l'Eixample,False,,22,sale,,,,295000.0,3831.0,88244215,flat,Barcelona,1,False,77.0,good,"La Nova Esquerra de l'Eixample, Barcelona",Piso en Calle de Calàbria,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4c/da/04/742256992.jpg,https://www.idealista.com/inmueble/88244215/
21,Calle de Llull,1,es,,flat,Sant Martí,False,AND48,1,False,False,True,False,False,41.3964192,2.1959724,Barcelona,El Poblenou,False,,10,sale,,,,300000.0,3614.0,88276932,flat,Barcelona,3,False,83.0,good,"El Poblenou, Barcelona",Piso en Calle de Llull,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e5/9f/e7/743070297.jpg,https://www.idealista.com/inmueble/88276932/
22,Calle de Campreciós,1,es,,flat,Nou Barris,True,JC1172,1,False,False,False,False,False,41.449022,2.1784827,Barcelona,Les Roquetes - Canyelles,False,,17,sale,,,,153000.0,2125.0,88276464,flat,Barcelona,3,False,72.0,good,"Les Roquetes - Canyelles, Barcelona",Piso en Calle de Campreciós,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6d/d0/89/743062103.jpg,https://www.idealista.com/inmueble/88276464/
23,Calle de Sant Pere Mitjà,1,es,penthouse,flat,Ciutat Vella,True,,5,False,False,False,False,False,41.3866466,2.1794338,Barcelona,Sant Pere - Santa Caterina i la Ribera,False,,24,sale,,,,205000.0,3060.0,88274878,penthouse,Barcelona,1,False,67.0,good,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Ático en Calle de Sant Pere Mitjà,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d1/50/64/743034186.jpg,https://www.idealista.com/inmueble/88274878/
24,barrio La Dreta de l'Eixample,1,es,,flat,Eixample,True,BCN05823,1,False,False,True,False,False,41.3973177,2.1655208,Barcelona,La Dreta de l'Eixample,False,,24,sale,,,,460000.0,5542.0,88275067,flat,Barcelona,1,False,83.0,good,"La Dreta de l'Eixample, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/53/4f/ee/760230587.jpg,https://www.idealista.com/inmueble/88275067/
25,"Rambla de Badal, 94",1,es,,flat,Sants-Montjuïc,True,ramblabadal2020,2,False,False,True,False,False,41.3700176,2.1329395,Barcelona,La Bordeta,False,,12,sale,True,False,27000.0,280000.0,3590.0,88274141,flat,Barcelona,4,True,78.0,good,"La Bordeta, Barcelona","Piso en Rambla de Badal, 94",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/28/ea/c6/743015392.jpg,https://www.idealista.com/inmueble/88274141/
26,"Calle Otger, 10",2,es,,flat,Sant Andreu,True,A,bj,False,False,True,True,False,41.4349758,2.1903235,Barcelona,Sant Andreu,True,False,9,sale,,,,425000.0,5183.0,88274011,flat,Barcelona,3,True,82.0,newdevelopment,"Sant Andreu, Barcelona","Piso en Calle Otger, 10",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/fd/4c/709086973.jpg,https://www.idealista.com/obra-nueva/88274011/
27,"Calle Otger, 10",2,es,,flat,Sant Andreu,True,C,4,False,False,True,True,False,41.4349758,2.1903235,Barcelona,Sant Andreu,True,False,9,sale,,,,445000.0,5174.0,88273973,flat,Barcelona,3,True,86.0,newdevelopment,"Sant Andreu, Barcelona","Piso en Calle Otger, 10",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b2/c6/14/709086986.jpg,https://www.idealista.com/obra-nueva/88273973/
28,"Calle Otger, 10",2,es,,flat,Sant Andreu,True,C,3,False,False,True,True,False,41.4349758,2.1903235,Barcelona,Sant Andreu,True,False,9,sale,,,,410000.0,4767.0,88273972,flat,Barcelona,3,True,86.0,newdevelopment,"Sant Andreu, Barcelona","Piso en Calle Otger, 10",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6f/0a/1b/709086975.jpg,https://www.idealista.com/obra-nueva/88273972/
29,"Calle Otger, 10",2,es,,flat,Sant Andreu,True,C,2,False,False,True,True,False,41.4349758,2.1903235,Barcelona,Sant Andreu,True,False,9,sale,,,,405000.0,4709.0,88273971,flat,Barcelona,3,True,86.0,newdevelopment,"Sant Andreu, Barcelona","Piso en Calle Otger, 10",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6f/0a/1b/709086975.jpg,https://www.idealista.com/obra-nueva/88273971/
30,"Calle Otger, 10",2,es,,flat,Sant Andreu,True,C,1,False,False,True,True,False,41.4349758,2.1903235,Barcelona,Sant Andreu,True,False,9,sale,,,,400000.0,4651.0,88273995,flat,Barcelona,3,True,86.0,newdevelopment,"Sant Andreu, Barcelona","Piso en Calle Otger, 10",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6f/0a/1b/709086975.jpg,https://www.idealista.com/obra-nueva/88273995/
31,"Calle Otger, 10",1,es,,flat,Sant Andreu,True,B,4,False,False,True,True,False,41.4349758,2.1903235,Barcelona,Sant Andreu,True,False,9,sale,,,,385000.0,5580.0,88273887,flat,Barcelona,2,True,69.0,newdevelopment,"Sant Andreu, Barcelona","Piso en Calle Otger, 10",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6f/0a/1b/709086975.jpg,https://www.idealista.com/obra-nueva/88273887/
32,"Calle Otger, 10",1,es,,flat,Sant Andreu,True,B,3,False,False,True,True,False,41.4349758,2.1903235,Barcelona,Sant Andreu,True,False,9,sale,,,,350000.0,5072.0,88273905,flat,Barcelona,2,True,69.0,newdevelopment,"Sant Andreu, Barcelona","Piso en Calle Otger, 10",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/4b/86/709086974.jpg,https://www.idealista.com/obra-nueva/88273905/
33,"Calle Otger, 10",1,es,,flat,Sant Andreu,True,B,2,False,False,True,True,False,41.4349758,2.1903235,Barcelona,Sant Andreu,True,False,9,sale,,,,345000.0,5000.0,88273886,flat,Barcelona,2,True,69.0,newdevelopment,"Sant Andreu, Barcelona","Piso en Calle Otger, 10",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/fd/4c/709086973.jpg,https://www.idealista.com/obra-nueva/88273886/
34,"Calle Otger, 10",1,es,,flat,Sant Andreu,True,B,1,False,False,True,True,False,41.4349758,2.1903235,Barcelona,Sant Andreu,True,False,9,sale,,,,340000.0,4928.0,88273814,flat,Barcelona,2,True,69.0,newdevelopment,"Sant Andreu, Barcelona","Piso en Calle Otger, 10",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/4b/86/709086974.jpg,https://www.idealista.com/obra-nueva/88273814/
35,Paseo de Fabra i Puig,1,es,,flat,Nou Barris,True,V - FIP VPO,3,False,False,True,True,False,41.4292455,2.1696661,Barcelona,Vilapicina i la Torre Llobeta,False,,26,sale,True,True,,275600.0,3675.0,88273755,flat,Barcelona,3,False,75.0,good,"Vilapicina i la Torre Llobeta, Barcelona",Piso en Paseo de Fabra i Puig,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2a/51/37/743007792.jpg,https://www.idealista.com/inmueble/88273755/
36,"Calle Balmes, 249",2,es,,flat,Sarrià-Sant Gervasi,True,,4,False,False,True,True,False,41.3997167,2.1493793,Barcelona,Sant Gervasi - Galvany,False,,8,sale,,,,630000.0,5727.0,88273463,flat,Barcelona,3,True,110.0,good,"Sant Gervasi - Galvany, Barcelona","Piso en Calle Balmes, 249",https://img3.idealista.com/blur/WEB_LISTING/180/id.pro.es.image.master/24/59/d4/743002781.jpg,https://www.idealista.com/inmueble/88273463/
37,"Calle cartagena, 202",3,es,penthouse,flat,Eixample,True,Ático,5,False,False,True,True,False,41.4059321,2.1816213,Barcelona,La Sagrada Família,True,False,15,sale,,,,880000.0,5946.0,88273600,penthouse,Barcelona,3,True,148.0,newdevelopment,"La Sagrada Família, Barcelona","Ático en Calle cartagena, 202",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/42/f5/1f/257848579.jpg,https://www.idealista.com/obra-nueva/88273600/
38,"Calle cartagena, 202",3,es,,flat,Eixample,True,Tipo D,4,False,False,True,True,False,41.4059321,2.1816213,Barcelona,La Sagrada Família,True,False,15,sale,,,,745000.0,5034.0,88273613,flat,Barcelona,3,True,148.0,newdevelopment,"La Sagrada Família, Barcelona","Piso en Calle cartagena, 202",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4c/7d/02/257848545.jpg,https://www.idealista.com/obra-nueva/88273613/
39,"Calle cartagena, 202",2,es,,flat,Eixample,True,Tipo C,1,False,False,True,True,False,41.4059321,2.1816213,Barcelona,La Sagrada Família,True,False,15,sale,,,,435000.0,5577.0,88273598,flat,Barcelona,2,True,78.0,newdevelopment,"La Sagrada Família, Barcelona","Piso en Calle cartagena, 202",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ea/bd/53/257847738.jpg,https://www.idealista.com/obra-nueva/88273598/
40,"Calle cartagena, 202",2,es,,flat,Eixample,True,Tipo C,2,False,False,True,True,False,41.4059321,2.1816213,Barcelona,La Sagrada Família,True,False,15,sale,,,,445000.0,5705.0,88273596,flat,Barcelona,2,True,78.0,newdevelopment,"La Sagrada Família, Barcelona","Piso en Calle cartagena, 202",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ea/bd/53/257847738.jpg,https://www.idealista.com/obra-nueva/88273596/
41,"Calle cartagena, 202",3,es,duplex,flat,Eixample,True,Tipo A,bj,False,False,True,True,False,41.4059321,2.1816213,Barcelona,La Sagrada Família,True,False,15,sale,,,,820000.0,5190.0,88273544,duplex,Barcelona,4,True,158.0,newdevelopment,"La Sagrada Família, Barcelona","Dúplex en Calle cartagena, 202",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d2/34/b8/257847102.jpg,https://www.idealista.com/obra-nueva/88273544/
42,"Calle de Santa Rosalia, 41",1,es,,flat,Horta Guinardó,False,60442210,bj,False,False,True,False,False,41.4215609,2.1459462,Barcelona,La Teixonera,False,,7,sale,,,,84400.0,1688.0,37543632,flat,Barcelona,1,True,50.0,renew,"La Teixonera, Barcelona","Piso en Calle de Santa Rosalia, 41",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9c/24/0e/684564282.jpg,https://www.idealista.com/inmueble/37543632/
43,barrio Vila de Gràcia,6,es,,flat,Gràcia,False,W-02HB8V,1,False,False,True,False,False,41.3976109,2.1577439,Barcelona,Vila de Gràcia,False,,34,sale,,,,1690000.0,7934.0,88272172,flat,Barcelona,5,False,213.0,good,"Vila de Gràcia, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8a/56/a3/755922325.jpg,https://www.idealista.com/inmueble/88272172/
44,barrio Sant Gervasi - La Bonanova,2,es,,flat,Sarrià-Sant Gervasi,False,2604,,False,False,False,False,False,41.41418,2.12367,Barcelona,Sant Gervasi - La Bonanova,False,,20,sale,,,,1290000.0,8897.0,88272020,flat,Barcelona,3,False,145.0,,"Sant Gervasi - La Bonanova, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e8/c8/0e/742962014.jpg,https://www.idealista.com/inmueble/88272020/
45,barrio El Poble Sec - Parc de Montjuïc,1,es,,flat,Sants-Montjuïc,False,2620,,False,False,False,False,False,41.3727311,2.1631446,Barcelona,El Poble Sec - Parc de Montjuïc,False,,17,sale,,,,200000.0,3509.0,88272014,flat,Barcelona,1,False,57.0,,"El Poble Sec - Parc de Montjuïc, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/be/46/3b/754874636.jpg,https://www.idealista.com/inmueble/88272014/
46,Calle dels Tallers,2,es,,flat,Ciutat Vella,True,001294,1,False,False,False,True,False,41.3857155,2.1692754,Barcelona,El Raval,False,,10,sale,,,,390000.0,3421.0,88249134,flat,Barcelona,3,False,114.0,good,"El Raval, Barcelona",Piso en Calle dels Tallers,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d0/10/85/742364383.jpg,https://www.idealista.com/inmueble/88249134/
47,barrio Sant Gervasi - La Bonanova,4,es,,flat,Sarrià-Sant Gervasi,True,DV-117,6,False,False,True,True,False,41.4087343,2.1367282,Barcelona,Sant Gervasi - La Bonanova,False,,26,sale,True,True,,945000.0,5136.0,88271514,flat,Barcelona,5,False,184.0,,"Sant Gervasi - La Bonanova, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/34/1a/88/742945450.jpg,https://www.idealista.com/inmueble/88271514/
48,Calle de Ginebra,1,es,penthouse,flat,Ciutat Vella,True,JJE.183,3,False,False,False,False,True,41.380742,2.1898378,Barcelona,La Barceloneta,False,,16,sale,,,,198000.0,3736.0,88271093,penthouse,Barcelona,2,False,53.0,good,"La Barceloneta, Barcelona",Ático en Calle de Ginebra,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1c/46/14/742923163.jpg,https://www.idealista.com/inmueble/88271093/
49,"Calle de Concepción Arenal, 296",2,es,,flat,Sant Andreu,True,1453003011,1,False,False,True,True,False,41.4334189,2.1842485,Barcelona,Sant Andreu,False,,79,sale,,,,474410.0,5330.0,88270469,flat,Barcelona,3,True,89.0,,"Sant Andreu, Barcelona","Piso en Calle de Concepción Arenal, 296",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/67/95/21/759429281.jpg,https://www.idealista.com/inmueble/88270469/
0,barrio La Sagrada Família,1,es,,flat,Eixample,False,15445,1,False,False,False,False,False,41.4032059,2.1840034,Barcelona,La Sagrada Família,False,,28,sale,,,,227000.0,3783.0,88270432,flat,Barcelona,3,False,60.0,good,"La Sagrada Família, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c6/2e/5a/742897576.jpg,https://www.idealista.com/inmueble/88270432/
1,Borras,1,es,,flat,Nou Barris,False,AJD4001,1,False,False,False,False,True,41.4384958,2.1775434,Barcelona,La Prosperitat,False,,18,sale,,,,129000.0,2081.0,88270299,flat,Barcelona,3,False,62.0,renew,"La Prosperitat, Barcelona",Piso en Borras,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/46/e8/80/742893056.jpg,https://www.idealista.com/inmueble/88270299/
2,barrio La Dreta de l'Eixample,1,es,,flat,Eixample,True,5770,,False,False,True,True,False,41.3973493,2.1755401,Barcelona,La Dreta de l'Eixample,False,,19,sale,,,,320000.0,5333.0,88270161,flat,Barcelona,1,False,60.0,good,"La Dreta de l'Eixample, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/be/bc/e3/742888375.jpg,https://www.idealista.com/inmueble/88270161/
3,barrio Sant Gervasi - La Bonanova,3,es,,flat,Sarrià-Sant Gervasi,True,1159-0284B,6,False,False,True,False,False,41.4084343,2.1387282,Barcelona,Sant Gervasi - La Bonanova,False,,30,sale,True,True,,945000.0,4632.0,88269846,flat,Barcelona,5,False,204.0,good,"Sant Gervasi - La Bonanova, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/87/02/45/742882165.jpg,https://www.idealista.com/inmueble/88269846/
4,Calle de les Escoles Pies,2,es,,flat,Sarrià-Sant Gervasi,True,,2,False,False,True,True,False,41.3986386,2.1305191,Barcelona,Les Tres Torres,False,,12,sale,,,,550000.0,6395.0,88269569,flat,Barcelona,2,False,86.0,renew,"Les Tres Torres, Barcelona",Piso en Calle de les Escoles Pies,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5a/dd/49/742877295.jpg,https://www.idealista.com/inmueble/88269569/
5,Avenida de la Mare de Déu de Montserrat,1,es,,flat,Horta Guinardó,True,V-CTHORTA-2.1,2,False,False,True,True,False,41.4254353,2.175519,Barcelona,El Guinardó,False,,6,sale,,,,258000.0,4161.0,88269378,flat,Barcelona,1,False,62.0,good,"El Guinardó, Barcelona",Piso en Avenida de la Mare de Déu de Montserrat,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/88/76/38/742872930.jpg,https://www.idealista.com/inmueble/88269378/
6,Avenida de la Mare de Déu de Montserrat,2,es,penthouse,flat,Horta Guinardó,True,V-CTHORTA-A.1,3,False,False,True,True,False,41.4239353,2.177719,Barcelona,El Guinardó,False,,7,sale,,,,390000.0,4815.0,88269371,penthouse,Barcelona,2,False,81.0,good,"El Guinardó, Barcelona",Ático en Avenida de la Mare de Déu de Montserrat,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/37/19/6f/742872847.jpg,https://www.idealista.com/inmueble/88269371/
7,Avenida de la Mare de Déu de Montserrat,2,es,,flat,Horta Guinardó,True,V-CTHORTA-2.2,2,False,False,True,True,False,41.4242353,2.174519,Barcelona,El Guinardó,False,,6,sale,,,,360000.0,3789.0,88269370,flat,Barcelona,2,False,95.0,good,"El Guinardó, Barcelona",Piso en Avenida de la Mare de Déu de Montserrat,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/87/00/18/742872833.jpg,https://www.idealista.com/inmueble/88269370/
8,Avenida de la Mare de Déu de Montserrat,2,es,penthouse,flat,Horta Guinardó,True,V-CTHORTA-A.2,3,False,False,True,True,False,41.4225353,2.174519,Barcelona,El Guinardó,False,,7,sale,,,,398000.0,4738.0,88269368,penthouse,Barcelona,2,False,84.0,good,"El Guinardó, Barcelona",Ático en Avenida de la Mare de Déu de Montserrat,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bf/e2/7a/742872732.jpg,https://www.idealista.com/inmueble/88269368/
