index,address,bathrooms,country,detailedType.subTypology,detailedType.typology,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,newDevelopmentFinished,numPhotos,operation,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts.subtitle,suggestedTexts.title,thumbnail,url
10,Calle de Peníscola,1,es,penthouse,flat,Sant Andreu,True,,4,False,False,False,False,False,41.4536102,2.1892384,Barcelona,La Trinitat Vella,False,,13,sale,,,,137000.0,3044.0,88831525,penthouse,Barcelona,2,False,45.0,good,"La Trinitat Vella, Barcelona",Ático en Calle de Peníscola,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/a7/3c/756495218.jpg,https://www.idealista.com/inmueble/88831525/
11,"Calle de Sicília, 242",2,es,,flat,Eixample,False,sicilia4hPP,4,False,False,True,False,False,41.3996397,2.176245,Barcelona,El Fort Pienc,False,,27,sale,,,,360000.0,3462.0,88831548,flat,Barcelona,4,True,104.0,renew,"El Fort Pienc, Barcelona","Piso en Calle de Sicília, 242",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c5/93/fa/756495890.jpg,https://www.idealista.com/inmueble/88831548/
12,barrio Sant Antoni,2,es,,flat,Eixample,False,S179,3,False,False,True,False,False,41.3847631,2.1611339,Barcelona,Sant Antoni,False,,18,sale,,,,460000.0,4694.0,88831530,flat,Barcelona,2,False,98.0,good,"Sant Antoni, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/df/f4/756495468.jpg,https://www.idealista.com/inmueble/88831530/
13,Plaza de l'Olivereta,1,es,semidetachedHouse,chalet,Sants-Montjuïc,False,PB-BC270K,,False,False,,False,True,41.3736545,2.1273494,Barcelona,Sants - Badal,False,,32,sale,,,,270000.0,1929.0,88831174,chalet,Barcelona,3,False,140.0,renew,"Sants - Badal, Barcelona",Chalet pareado en Plaza de l'Olivereta,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f7/df/0a/756493519.jpg,https://www.idealista.com/inmueble/88831174/
14,"Ronda de Sant Pere, 20",2,es,,flat,Eixample,False,62352,,False,False,,False,False,41.3885939,2.1722137,Barcelona,La Dreta de l'Eixample,False,,14,sale,,,,725000.0,3816.0,88831468,flat,Barcelona,5,True,190.0,,"La Dreta de l'Eixample, Barcelona","Piso en Ronda de Sant Pere, 20",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/7c/73/756494100.jpg,https://www.idealista.com/inmueble/88831468/
15,Calle dels Canvis Vells,1,es,,flat,Ciutat Vella,True,BORN -220,2,False,False,False,False,True,41.3845031,2.1841945,Barcelona,Sant Pere - Santa Caterina i la Ribera,False,,16,sale,,,,220000.0,3235.0,88831113,flat,Barcelona,2,False,68.0,good,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Piso en Calle dels Canvis Vells,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/8d/c2/756488482.jpg,https://www.idealista.com/inmueble/88831113/
16,Gran Via de les Corts Catalanes,4,es,,flat,Eixample,True,DM023,4,False,False,True,True,True,41.3890734,2.1666985,Barcelona,La Dreta de l'Eixample,False,,44,sale,,,,1290000.0,4831.0,88790955,flat,Barcelona,4,False,267.0,good,"La Dreta de l'Eixample, Barcelona",Piso en Gran Via de les Corts Catalanes,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/a5/02/755458704.jpg,https://www.idealista.com/inmueble/88790955/
17,barrio L'Antiga Esquerra de l'Eixample,1,es,studio,flat,Eixample,True,037-5168,3,False,False,True,False,False,41.3878261,2.1565011,Barcelona,L'Antiga Esquerra de l'Eixample,False,,16,sale,,,,139000.0,4212.0,88830884,studio,Barcelona,0,False,33.0,good,"L'Antiga Esquerra de l'Eixample, Barcelona",Estudio,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/be/2f/d2/756481602.jpg,https://www.idealista.com/inmueble/88830884/
18,almansa,1,es,,flat,Nou Barris,True,V/00068,3,False,False,False,False,False,41.4477777,2.1739089,Barcelona,Les Roquetes - Canyelles,False,,11,sale,,,,129000.0,2048.0,88830677,flat,Barcelona,3,False,63.0,good,"Les Roquetes - Canyelles, Barcelona",Piso en almansa,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3b/37/d4/758538142.jpg,https://www.idealista.com/inmueble/88830677/
19,barrio La Barceloneta,1,es,,flat,Ciutat Vella,True,85476,,False,False,False,False,False,41.378425,2.1912273,Barcelona,La Barceloneta,False,,19,sale,,,,397000.0,5671.0,88830942,flat,Barcelona,2,False,70.0,,"La Barceloneta, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7d/07/85/756743497.jpg,https://www.idealista.com/inmueble/88830942/
20,Calle d'en Grassot,1,es,penthouse,flat,Gràcia,True,8252,,False,False,True,True,True,41.4051434,2.1693125,Barcelona,El Camp d'En Grassot i Gràcia Nova,False,,37,sale,,,,395000.0,5896.0,88830935,penthouse,Barcelona,1,False,67.0,,"El Camp d'En Grassot i Gràcia Nova, Barcelona",Ático en Calle d'en Grassot,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/9c/c6/756481165.jpg,https://www.idealista.com/inmueble/88830935/
21,Calle de Llorens i Barba,2,es,,flat,Horta Guinardó,True,V-4028,bj,False,False,False,True,False,41.413125,2.1707392,Barcelona,El Baix Guinardó,False,,24,sale,,,,190000.0,2289.0,88830782,flat,Barcelona,2,False,83.0,good,"El Baix Guinardó, Barcelona",Piso en Calle de Llorens i Barba,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/02/35/f8/756479030.jpg,https://www.idealista.com/inmueble/88830782/
22,Calle d'Hedilla,1,es,,flat,Horta Guinardó,True,1113 HEDILLA,2,False,False,False,False,False,41.4351103,2.1586983,Barcelona,Horta,False,,15,sale,,,,160000.0,2807.0,88830859,flat,Barcelona,3,False,57.0,renew,"Horta, Barcelona",Piso en Calle d'Hedilla,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/18/6c/ae/756480148.jpg,https://www.idealista.com/inmueble/88830859/
23,Calle de Xifré,1,es,penthouse,flat,Sant Martí,True,XIFRER,7,False,False,True,False,False,41.4087611,2.1834071,Barcelona,El Camp de l'Arpa del Clot,False,,13,sale,,,,285000.0,3800.0,88830614,penthouse,Barcelona,4,False,75.0,good,"El Camp de l'Arpa del Clot, Barcelona",Ático en Calle de Xifré,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/2e/a4/756474952.jpg,https://www.idealista.com/inmueble/88830614/
24,CAN ROS,1,es,,flat,Sant Andreu,True,CR-4H-CANROS,1,False,False,True,False,False,41.4263581,2.1835773,Barcelona,El Congrés i els Indians,False,,25,sale,,,,180000.0,2250.0,88830841,flat,Barcelona,4,False,80.0,renew,"El Congrés i els Indians, Barcelona",Piso en CAN ROS,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8a/92/aa/756479697.jpg,https://www.idealista.com/inmueble/88830841/
25,"Calle de Muntaner, 449",3,es,,flat,Sarrià-Sant Gervasi,True,M449-4,4,False,False,True,True,False,41.4014066,2.13963,Barcelona,Sant Gervasi - Galvany,False,,29,sale,,,,990000.0,3913.0,88830837,flat,Barcelona,6,True,253.0,,"Sant Gervasi - Galvany, Barcelona","Piso en Calle de Muntaner, 449",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/09/0c/59/756479427.jpg,https://www.idealista.com/inmueble/88830837/
26,barrio Les Roquetes - Canyelles,1,es,,flat,Nou Barris,True,M - OR ROQUETES,1,False,False,False,False,False,41.445585,2.1780168,Barcelona,Les Roquetes - Canyelles,False,,21,sale,,,,165000.0,2463.0,88830572,flat,Barcelona,3,False,67.0,good,"Les Roquetes - Canyelles, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/64/0f/39/756473658.jpg,https://www.idealista.com/inmueble/88830572/
27,barrio El Raval,4,es,,flat,Ciutat Vella,True,037-5167,1,False,False,False,False,False,41.3787539,2.1749866,Barcelona,El Raval,False,,24,sale,,,,499000.0,3441.0,88797783,flat,Barcelona,4,False,145.0,good,"El Raval, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f0/e4/ea/755650860.jpg,https://www.idealista.com/inmueble/88797783/
28,Calle del Cadí,1,es,,flat,Nou Barris,True,Marc o Gabriel Petrarca,4,False,False,True,False,False,41.4334267,2.1678445,Barcelona,Can Peguera - El Turó de la Peira,False,,12,sale,,,,135000.0,2250.0,88830647,flat,Barcelona,3,False,60.0,renew,"Can Peguera - El Turó de la Peira, Barcelona",Piso en Calle del Cadí,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/46/c7/b6/756474697.jpg,https://www.idealista.com/inmueble/88830647/
29,barrio Sant Martí de Provençals,2,es,,flat,Sant Martí,True,134/A-289,2,False,False,True,False,False,41.4185091,2.1968302,Barcelona,Sant Martí de Provençals,False,,23,sale,,,,279000.0,3100.0,88830606,flat,Barcelona,3,False,90.0,good,"Sant Martí de Provençals, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/66/ff/c8/756473981.jpg,https://www.idealista.com/inmueble/88830606/
30,Calle del Rosselló,2,es,,flat,Eixample,True,VH.Rossello,1,False,False,False,False,False,41.406125,2.1752984,Barcelona,La Sagrada Família,False,,27,sale,,,,300000.0,4688.0,88830440,flat,Barcelona,2,False,64.0,good,"La Sagrada Família, Barcelona",Piso en Calle del Rosselló,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ff/95/53/756469154.jpg,https://www.idealista.com/inmueble/88830440/
31,DIligencies,1,es,,flat,Sants-Montjuïc,True,238095,2,False,False,False,False,False,41.3630323,2.1448131,Barcelona,La Marina del Port,False,,20,sale,,,,164520.0,2165.0,88830328,flat,Barcelona,3,False,76.0,good,"La Marina del Port, Barcelona",Piso en DIligencies,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/4f/47/756467111.jpg,https://www.idealista.com/inmueble/88830328/
32,Calle de Casas i Amigó,1,es,,flat,Nou Barris,False,Bajos Sebas,bj,False,False,True,False,False,41.4335427,2.1756215,Barcelona,Porta,False,,23,sale,,,,267000.0,4108.0,88830086,flat,Barcelona,3,False,65.0,good,"Porta, Barcelona",Piso en Calle de Casas i Amigó,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b3/40/20/756460823.jpg,https://www.idealista.com/inmueble/88830086/
33,"CAPITAN ARENAS, 27",1,es,studio,flat,Les Corts,True,V200206,10,False,False,True,False,False,41.3910641,2.1255005,Barcelona,Pedralbes,False,,1,sale,,,,445000.0,7417.0,88830121,studio,Barcelona,0,True,60.0,renew,"Pedralbes, Barcelona","Estudio en CAPITAN ARENAS, 27",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/d4/00/756461669.jpg,https://www.idealista.com/inmueble/88830121/
34,COIMBRA,1,es,,flat,Horta Guinardó,True,ALM Coimbra,bj,False,False,True,True,True,41.4344178,2.153846,Barcelona,Horta,False,,20,sale,,,,220000.0,2973.0,88830021,flat,Barcelona,3,False,74.0,renew,"Horta, Barcelona",Piso en COIMBRA,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c8/13/91/756459395.jpg,https://www.idealista.com/inmueble/88830021/
35,barrio La Dreta de l'Eixample,2,es,,flat,Eixample,False,W-02I7SZ,2,False,False,True,False,False,41.3968889,2.1680895,Barcelona,La Dreta de l'Eixample,False,,20,sale,,,,975000.0,7169.0,88829971,flat,Barcelona,3,False,136.0,good,"La Dreta de l'Eixample, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f7/58/dc/757012026.jpg,https://www.idealista.com/inmueble/88829971/
36,barrio Les Roquetes - Canyelles,1,es,,flat,Nou Barris,True,J021,5,False,False,False,False,False,41.44488,2.1776419,Barcelona,Les Roquetes - Canyelles,False,,15,sale,,,,120000.0,1644.0,88829950,flat,Barcelona,3,False,73.0,renew,"Les Roquetes - Canyelles, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/04/09/83/756457708.jpg,https://www.idealista.com/inmueble/88829950/
37,La Manxa,1,es,,flat,Horta Guinardó,True,Hestia156,2,False,False,True,True,False,41.422051,2.1530622,Barcelona,El Carmel,False,,17,sale,True,False,15000.0,135000.0,2015.0,88829820,flat,Barcelona,3,False,67.0,good,"El Carmel, Barcelona",Piso en La Manxa,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/38/9b/fe/756454470.jpg,https://www.idealista.com/inmueble/88829820/
38,"JOSEP TARRADELLAS, 138",1,es,,flat,Eixample,True,V200205,1,False,False,True,True,False,41.3919477,2.1445176,Barcelona,L'Antiga Esquerra de l'Eixample,False,,2,sale,,,,475000.0,5655.0,88829815,flat,Barcelona,3,True,84.0,good,"L'Antiga Esquerra de l'Eixample, Barcelona","Piso en JOSEP TARRADELLAS, 138",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dc/4f/4c/756454298.jpg,https://www.idealista.com/inmueble/88829815/
39,"Piquer, 56",3,es,,flat,Sants-Montjuïc,True,,bj,False,False,True,False,False,41.3737671,2.1675405,Barcelona,El Poble Sec - Parc de Montjuïc,False,,16,sale,,,,380000.0,4471.0,88829806,flat,Barcelona,2,True,85.0,good,"El Poble Sec - Parc de Montjuïc, Barcelona","Piso en Piquer, 56",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c4/70/87/756453967.jpg,https://www.idealista.com/inmueble/88829806/
40,barrio Vila de Gràcia,1,es,,flat,Gràcia,False,71140,,False,False,,False,False,41.4057246,2.1587838,Barcelona,Vila de Gràcia,False,,23,sale,,,,170000.0,3373.0,88829775,flat,Barcelona,2,False,50.4,,"Vila de Gràcia, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d0/29/ea/756453170.jpg,https://www.idealista.com/inmueble/88829775/
41,Calle del Mas Casanovas,1,es,,flat,Horta Guinardó,True,AP_NC-MASCAS,1,False,False,True,False,False,41.4128961,2.1689516,Barcelona,El Baix Guinardó,False,,23,sale,,,,290000.0,3671.0,88829055,flat,Barcelona,3,False,79.0,good,"El Baix Guinardó, Barcelona",Piso en Calle del Mas Casanovas,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9c/dd/d3/756435528.jpg,https://www.idealista.com/inmueble/88829055/
42,Calle de Piferrer,1,es,,flat,Nou Barris,True,Andres,3,False,False,True,False,False,41.4350424,2.1781796,Barcelona,Porta,False,,20,sale,,,,229000.0,3181.0,88829367,flat,Barcelona,3,False,72.0,good,"Porta, Barcelona",Piso en Calle de Piferrer,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c9/11/4c/756444496.jpg,https://www.idealista.com/inmueble/88829367/
43,Calle del Bisbe Laguarda,1,es,,flat,Ciutat Vella,True,,4,False,False,True,False,False,41.378907,2.1629364,Barcelona,El Raval,False,,17,sale,,,,239000.0,3366.0,88829557,flat,Barcelona,4,False,71.0,good,"El Raval, Barcelona",Piso en Calle del Bisbe Laguarda,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/60/cb/756447545.jpg,https://www.idealista.com/inmueble/88829557/
44,barrio El Raval,1,es,,flat,Ciutat Vella,False,W-02GB77,1,False,False,True,False,False,41.3746399,2.1694992,Barcelona,El Raval,False,,38,sale,True,True,,370000.0,3776.0,88829551,flat,Barcelona,3,False,98.0,good,"El Raval, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/3a/3a/756447338.jpg,https://www.idealista.com/inmueble/88829551/
45,barrio Sant Antoni,2,es,,flat,Eixample,False,W-02I9WI,7,False,False,True,False,False,41.3803409,2.1629099,Barcelona,Sant Antoni,False,,27,sale,True,True,,680000.0,6476.0,88829363,flat,Barcelona,3,False,105.0,good,"Sant Antoni, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/97/53/a7/756443334.jpg,https://www.idealista.com/inmueble/88829363/
46,"d'america, 26",3,es,duplex,flat,Horta Guinardó,True,américa,en,False,False,True,True,True,41.4161645,2.1773979,Barcelona,El Guinardó,False,,19,sale,,,,535000.0,2892.0,88829249,duplex,Barcelona,4,True,185.0,good,"El Guinardó, Barcelona","Dúplex en d'america, 26",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fd/d7/40/756441011.jpg,https://www.idealista.com/inmueble/88829249/
47,D'En Roig,1,es,,flat,Ciutat Vella,False,central-48563,1,False,False,True,False,False,41.3790601,2.1667561,Barcelona,El Raval,False,,14,sale,,,,167000.0,2783.0,88828272,flat,Barcelona,3,False,60.0,renew,"El Raval, Barcelona",Piso en D'En Roig,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ed/97/2e/756434438.jpg,https://www.idealista.com/inmueble/88828272/
48,Gran Via de les Corts Catalanes,1,es,,flat,Sant Martí,True,141 Gran Via de les Corts Catalanes,bj,True,False,True,True,True,41.4162877,2.208868,Barcelona,Provençals del Poblenou,False,,17,sale,,,,250000.0,2660.0,88829148,flat,Barcelona,3,False,94.0,good,"Provençals del Poblenou, Barcelona",Piso en Gran Via de les Corts Catalanes,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/af/ec/80/757163684.jpg,https://www.idealista.com/inmueble/88829148/
49,barrio Sant Gervasi - La Bonanova,3,es,,flat,Sarrià-Sant Gervasi,False,W-02IBKW,1,False,False,False,True,False,41.4137985,2.1310214,Barcelona,Sant Gervasi - La Bonanova,False,,38,sale,True,True,,875000.0,4605.0,88829277,flat,Barcelona,4,False,190.0,good,"Sant Gervasi - La Bonanova, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d6/3d/f6/756440981.jpg,https://www.idealista.com/inmueble/88829277/
0,barrio Sant Gervasi - La Bonanova,3,es,,flat,Sarrià-Sant Gervasi,False,W-02IBKW,1,False,False,False,True,False,41.4137985,2.1310214,Barcelona,Sant Gervasi - La Bonanova,False,,38,sale,True,True,,875000.0,4605.0,88829277,flat,Barcelona,4,False,190.0,good,"Sant Gervasi - La Bonanova, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d6/3d/f6/756440981.jpg,https://www.idealista.com/inmueble/88829277/
1,barrio Sants,2,es,,flat,Sants-Montjuïc,True,W-02IA8U-PD1,1,False,False,True,True,False,41.3820705,2.1372861,Barcelona,Sants,False,,24,sale,True,False,29800.0,498800.0,6478.0,88829264,flat,Barcelona,3,False,77.0,good,"Sants, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/e4/84/756440617.jpg,https://www.idealista.com/inmueble/88829264/
2,"Paseo del Taulat, 168",2,es,,flat,Sant Martí,True,DM016,bj,False,False,True,False,True,41.403078,2.2109762,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,False,,29,sale,True,True,,830000.0,7905.0,88574143,flat,Barcelona,4,True,105.0,good,"Diagonal Mar i el Front Marítim del Poblenou, Barcelona","Piso en Paseo del Taulat, 168",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/00/a2/34/749949786.jpg,https://www.idealista.com/inmueble/88574143/
3,ermengarda,1,es,,flat,Sants-Montjuïc,True,erm155,bj,False,False,False,False,True,41.3772577,2.1433516,Barcelona,Hostafrancs,False,,12,sale,,,,155000.0,3605.0,88829221,flat,Barcelona,1,False,43.0,good,"Hostafrancs, Barcelona",Piso en ermengarda,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d0/a6/a2/756440072.jpg,https://www.idealista.com/inmueble/88829221/
4,Calle de Francesc Boix Campo,2,es,,flat,Sants-Montjuïc,True,Z19-02,2,False,False,True,True,False,41.3614315,2.1332773,Barcelona,La Marina del Port,False,,32,sale,True,True,,450000.0,3814.0,88829063,flat,Barcelona,4,False,118.0,good,"La Marina del Port, Barcelona",Piso en Calle de Francesc Boix Campo,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c5/f7/bd/756436209.jpg,https://www.idealista.com/inmueble/88829063/
5,Calle d'Arnau d'Oms,1,es,,flat,Nou Barris,False,ArdOms159,1,False,False,True,False,True,41.4284133,2.1757419,Barcelona,Vilapicina i la Torre Llobeta,False,,19,sale,,,,159000.0,3058.0,88829136,flat,Barcelona,2,False,52.0,good,"Vilapicina i la Torre Llobeta, Barcelona",Piso en Calle d'Arnau d'Oms,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c7/4b/2a/756437748.jpg,https://www.idealista.com/inmueble/88829136/
6,Calle de Petritxol,1,es,,flat,Ciutat Vella,True,PIS3457,3,False,False,False,False,False,41.3848504,2.1725168,Barcelona,El Gòtic,False,,23,sale,,,,350000.0,3070.0,88829109,flat,Barcelona,3,False,114.0,renew,"El Gòtic, Barcelona",Piso en Calle de Petritxol,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bd/3f/ba/756436832.jpg,https://www.idealista.com/inmueble/88829109/
7,Calle de Coïmbra,1,es,,flat,Horta Guinardó,True,LG00565,2,False,False,False,False,True,41.4314808,2.1535574,Barcelona,Horta,False,,16,sale,,,,220000.0,3492.0,88828949,flat,Barcelona,4,False,63.0,good,"Horta, Barcelona",Piso en Calle de Coïmbra,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/27/95/56/756433079.jpg,https://www.idealista.com/inmueble/88828949/
8,Riera BLANCA s/n,1,es,,flat,Sants-Montjuïc,True,,1,False,False,False,False,False,41.3717953,2.1271439,Barcelona,Sants - Badal,False,,30,sale,,,,169000.0,2315.0,88828968,flat,Barcelona,3,True,73.0,good,"Sants - Badal, Barcelona",Piso en Riera BLANCA s/n,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/44/8c/21/756433703.jpg,https://www.idealista.com/inmueble/88828968/
9,Avenida del Paralelo,1,es,,flat,Sants-Montjuïc,True,paral285,2,False,False,True,False,True,41.3764899,2.1539543,Barcelona,El Poble Sec - Parc de Montjuïc,False,,17,sale,,,,285000.0,4071.0,88829006,flat,Barcelona,3,False,70.0,good,"El Poble Sec - Parc de Montjuïc, Barcelona",Piso en Avenida del Paralelo,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/56/23/756434390.jpg,https://www.idealista.com/inmueble/88829006/
