index,address,bathrooms,country,detailedType.subTypology,detailedType.typology,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,newDevelopmentFinished,numPhotos,operation,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts.subtitle,suggestedTexts.title,thumbnail,url
0,Calle de Robrenyo,1,es,,flat,Sants-Montjuïc,True,V161,2,False,False,True,False,False,41.3789861,2.1352057,Barcelona,Sants,False,,20,sale,,,,350000.0,3500.0,88695718,flat,Barcelona,3,False,100.0,good,"Sants, Barcelona",Piso en Calle de Robrenyo,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7d/30/e6/752925457.jpg,https://www.idealista.com/inmueble/88695718/
1,"Calle de la Reina Amàlia, 37",1,es,,flat,Ciutat Vella,True,B13202-M,1,False,False,True,True,False,41.3764601,2.1681054,Barcelona,El Raval,False,,18,sale,,,,370000.0,3895.0,88695531,flat,Barcelona,2,True,95.0,good,"El Raval, Barcelona","Piso en Calle de la Reina Amàlia, 37",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a1/aa/eb/752921936.jpg,https://www.idealista.com/inmueble/88695531/
2,"Gran Via de les Corts Catalanes, 413",2,es,,flat,Eixample,True,B13204-M,2,False,False,True,False,False,41.3775343,2.152027,Barcelona,La Nova Esquerra de l'Eixample,False,,20,sale,,,,380000.0,3800.0,88695533,flat,Barcelona,5,True,100.0,good,"La Nova Esquerra de l'Eixample, Barcelona","Piso en Gran Via de les Corts Catalanes, 413",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/09/0b/82/752922006.jpg,https://www.idealista.com/inmueble/88695533/
3,barrio Sant Pere - Santa Caterina i la Ribera,2,es,,flat,Ciutat Vella,True,P-715,1,False,False,True,False,False,41.3843791,2.1812198,Barcelona,Sant Pere - Santa Caterina i la Ribera,False,,14,sale,,,,830000.0,5497.0,87346657,flat,Barcelona,2,False,151.0,good,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/01/98/93/718401024.jpg,https://www.idealista.com/inmueble/87346657/
4,Calle del Dos de Maig,1,es,,flat,Sant Martí,True,,3,False,False,False,True,True,41.4093521,2.1795298,Barcelona,El Camp de l'Arpa del Clot,False,,26,sale,,,,275000.0,3438.0,88695386,flat,Barcelona,2,False,80.0,good,"El Camp de l'Arpa del Clot, Barcelona",Piso en Calle del Dos de Maig,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/de/f5/7e/752919436.jpg,https://www.idealista.com/inmueble/88695386/
5,barrio La Font de la Guatlla,2,es,,flat,Sants-Montjuïc,True,SBA206,en,False,False,True,False,False,41.3668328,2.1388646,Barcelona,La Font de la Guatlla,False,,18,sale,,,,315000.0,3663.0,88695283,flat,Barcelona,3,False,86.0,good,"La Font de la Guatlla, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/91/bc/07/752917010.jpg,https://www.idealista.com/inmueble/88695283/
6,Gran Via de les Corts Catalanes,2,es,,flat,Eixample,True,P-746,1,False,False,True,False,False,41.3781467,2.1512926,Barcelona,Sant Antoni,False,,24,sale,,,,695000.0,5890.0,88695080,flat,Barcelona,3,False,118.0,good,"Sant Antoni, Barcelona",Piso en Gran Via de les Corts Catalanes,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/64/d2/15/752912402.jpg,https://www.idealista.com/inmueble/88695080/
7,Calle de Xifré,1,es,,flat,Sant Martí,True,DV-X220,1,False,False,True,False,False,41.4086186,2.1801496,Barcelona,El Camp de l'Arpa del Clot,False,,19,sale,,,,220000.0,4000.0,88694893,flat,Barcelona,2,False,55.0,good,"El Camp de l'Arpa del Clot, Barcelona",Piso en Calle de Xifré,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/76/eb/752906709.jpg,https://www.idealista.com/inmueble/88694893/
8,Calle de Rocafort,1,es,,flat,Eixample,False,B-000181,1,False,False,True,True,False,41.3762186,2.1585346,Barcelona,Sant Antoni,False,,6,sale,,,,339000.0,6278.0,88695074,flat,Barcelona,2,False,54.0,good,"Sant Antoni, Barcelona",Piso en Calle de Rocafort,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/51/86/7f/752911935.jpg,https://www.idealista.com/inmueble/88695074/
9,"Calle de Simancas, 87",1,es,,flat,Nou Barris,True,B13201-M,2,False,False,True,False,False,41.4451869,2.1727832,Barcelona,Les Roquetes - Canyelles,False,,14,sale,,,,110000.0,2200.0,88695069,flat,Barcelona,3,True,50.0,good,"Les Roquetes - Canyelles, Barcelona","Piso en Calle de Simancas, 87",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/78/20/30/752911590.jpg,https://www.idealista.com/inmueble/88695069/
10,"Calle de Sant Antoni Maria Claret, 502",2,es,,flat,Sant Andreu,True,123,en,False,False,True,True,True,41.4213353,2.1880782,Barcelona,La Sagrera,False,,38,sale,,,,260000.0,3171.0,88694996,flat,Barcelona,4,True,82.0,renew,"La Sagrera, Barcelona","Piso en Calle de Sant Antoni Maria Claret, 502",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e1/36/55/752908930.jpg,https://www.idealista.com/inmueble/88694996/
11,Calle del Dos de Maig,1,es,,flat,Eixample,True,P3-SANTPAU,3,False,False,False,False,True,41.4130921,2.1767936,Barcelona,La Sagrada Família,False,,25,sale,,,,275000.0,3618.0,88695015,flat,Barcelona,2,False,76.0,good,"La Sagrada Família, Barcelona",Piso en Calle del Dos de Maig,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c6/ed/1a/752909533.jpg,https://www.idealista.com/inmueble/88695015/
12,Calle de Santa Rosalia,1,es,,flat,Horta Guinardó,True,,1,False,False,False,False,False,41.4236653,2.1491654,Barcelona,La Teixonera,False,,9,sale,,,,298000.0,4082.0,88694875,flat,Barcelona,3,False,73.0,good,"La Teixonera, Barcelona",Piso en Calle de Santa Rosalia,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fe/ff/b5/752906491.jpg,https://www.idealista.com/inmueble/88694875/
13,barrio El Poble Sec - Parc de Montjuïc,1,es,,flat,Sants-Montjuïc,True,POBLSEC-MMD,3,False,False,False,False,False,41.3744453,2.15739,Barcelona,El Poble Sec - Parc de Montjuïc,False,,3,sale,,,,160000.0,2963.0,88694584,flat,Barcelona,2,False,54.0,renew,"El Poble Sec - Parc de Montjuïc, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/92/e9/f9/752905779.jpg,https://www.idealista.com/inmueble/88694584/
14,GUARDIA,1,es,,flat,Ciutat Vella,True,FELIPE08,4,False,False,True,False,False,41.3785471,2.1729142,Barcelona,El Raval,False,,19,sale,,,,439000.0,3991.0,88694829,flat,Barcelona,4,False,110.0,renew,"El Raval, Barcelona",Piso en GUARDIA,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/2f/45/752905363.jpg,https://www.idealista.com/inmueble/88694829/
15,Calle de Felip II,1,es,,flat,Sant Martí,True,DM-PONTTREBAL238,2,False,False,True,False,True,41.4166933,2.1838901,Barcelona,El Camp de l'Arpa del Clot,False,,19,sale,,,,238900.0,2913.0,88694801,flat,Barcelona,3,False,82.0,good,"El Camp de l'Arpa del Clot, Barcelona",Piso en Calle de Felip II,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dd/cf/09/752905218.jpg,https://www.idealista.com/inmueble/88694801/
16,barrio Sant Martí de Provençals,2,es,,flat,Sant Martí,True,GVBR-00004,10,False,False,True,False,False,41.4152628,2.1988703,Barcelona,Sant Martí de Provençals,False,,17,sale,,,,360000.0,3429.0,88694741,flat,Barcelona,3,False,105.0,good,"Sant Martí de Provençals, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/55/4e/83/752904422.jpg,https://www.idealista.com/inmueble/88694741/
17,Calle de Tuset,2,es,,flat,Sarrià-Sant Gervasi,True,P-745,1,False,False,True,True,False,41.3943636,2.1506745,Barcelona,Sant Gervasi - Galvany,False,,29,sale,,,,1200000.0,5911.0,88694726,flat,Barcelona,4,False,203.0,good,"Sant Gervasi - Galvany, Barcelona",Piso en Calle de Tuset,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ac/58/77/752902865.jpg,https://www.idealista.com/inmueble/88694726/
18,barrio Sants - Badal,1,es,,flat,Sants-Montjuïc,False,RIE-9002--,1,False,False,True,False,False,41.3760256,2.1247462,Barcelona,Sants - Badal,False,,20,sale,,,,232000.0,3569.0,88694657,flat,Barcelona,2,False,65.0,good,"Sants - Badal, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ca/d1/76/752901416.jpg,https://www.idealista.com/inmueble/88694657/
19,Gran Via de les Corts Catalanes,2,es,,flat,Sant Martí,True,896-D,1,False,False,True,False,True,41.409567,2.1934532,Barcelona,Provençals del Poblenou,False,,23,sale,,,,405000.0,4655.0,88694597,flat,Barcelona,3,False,87.0,good,"Provençals del Poblenou, Barcelona",Piso en Gran Via de les Corts Catalanes,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/49/ac/ac/752900395.jpg,https://www.idealista.com/inmueble/88694597/
20,Calle de Sardenya,1,es,,flat,Sant Martí,True,934-D,5,False,False,True,False,False,41.3904737,2.1869651,Barcelona,El Parc i la Llacuna del Poblenou,False,,1,sale,,,,250000.0,3333.0,88694550,flat,Barcelona,3,False,75.0,renew,"El Parc i la Llacuna del Poblenou, Barcelona",Piso en Calle de Sardenya,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d2/59/6f/752899722.jpg,https://www.idealista.com/inmueble/88694550/
21,Calle de Còrsega,2,es,,flat,Eixample,True,D-40540,5,False,False,True,False,False,41.407182,2.1715857,Barcelona,La Sagrada Família,False,,28,sale,,,,440000.0,3826.0,88694532,flat,Barcelona,4,False,115.0,good,"La Sagrada Família, Barcelona",Piso en Calle de Còrsega,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/55/80/7a/752899413.jpg,https://www.idealista.com/inmueble/88694532/
22,Calle Gran de Gràcia,2,es,,flat,Gràcia,True,940-D,2,False,False,True,False,True,41.4035778,2.150635,Barcelona,Vila de Gràcia,False,,17,sale,,,,300000.0,3448.0,88694541,flat,Barcelona,3,False,87.0,good,"Vila de Gràcia, Barcelona",Piso en Calle Gran de Gràcia,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/81/a6/c5/752899257.jpg,https://www.idealista.com/inmueble/88694541/
23,Calle de Còrsega,2,es,,flat,Gràcia,True,D-40540,5,False,False,True,False,False,41.4036006,2.1675211,Barcelona,El Camp d'En Grassot i Gràcia Nova,False,,28,sale,,,,440000.0,3826.0,88694537,flat,Barcelona,4,False,115.0,good,"El Camp d'En Grassot i Gràcia Nova, Barcelona",Piso en Calle de Còrsega,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ba/69/8c/752899118.jpg,https://www.idealista.com/inmueble/88694537/
24,Calle de Calvet,2,es,,flat,Sarrià-Sant Gervasi,False,62119,,False,False,True,False,False,41.3944417,2.144611,Barcelona,Sant Gervasi - Galvany,False,,13,sale,,,,535000.0,5632.0,88694542,flat,Barcelona,3,False,95.0,renew,"Sant Gervasi - Galvany, Barcelona",Piso en Calle de Calvet,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b1/b9/a6/752899322.jpg,https://www.idealista.com/inmueble/88694542/
25,Calle de Calàbria,2,es,,flat,Eixample,True,VMM1-2002,3,False,False,True,True,False,41.3798072,2.1568538,Barcelona,Sant Antoni,False,,29,sale,,,,530000.0,5048.0,88694410,flat,Barcelona,3,False,105.0,good,"Sant Antoni, Barcelona",Piso en Calle de Calàbria,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1e/1d/87/752896456.jpg,https://www.idealista.com/inmueble/88694410/
26,Calle de Santa Amèlia,2,es,,flat,Sarrià-Sant Gervasi,True,_SantaAmelia,2,False,False,True,False,False,41.3955768,2.1265582,Barcelona,Sarrià,False,,23,sale,,,,475000.0,4398.0,88694467,flat,Barcelona,3,False,108.0,good,"Sarrià, Barcelona",Piso en Calle de Santa Amèlia,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f4/54/6b/752897953.jpg,https://www.idealista.com/inmueble/88694467/
27,Calle de Lope de Vega,2,es,,flat,Sant Martí,False,957-D,2,False,False,True,False,False,41.4021258,2.2083044,Barcelona,El Poblenou,False,,28,sale,,,,415000.0,4826.0,88694427,flat,Barcelona,4,False,86.0,good,"El Poblenou, Barcelona",Piso en Calle de Lope de Vega,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e1/2c/9b/752897229.jpg,https://www.idealista.com/inmueble/88694427/
28,Calle de Rocafort,2,es,,flat,Eixample,False,1199,6,False,False,True,False,False,41.3865969,2.1427033,Barcelona,La Nova Esquerra de l'Eixample,False,,22,sale,,,,450000.0,5625.0,88694451,flat,Barcelona,3,False,80.0,good,"La Nova Esquerra de l'Eixample, Barcelona",Piso en Calle de Rocafort,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a8/62/3e/752897375.jpg,https://www.idealista.com/inmueble/88694451/
29,Calle Alt de Gironella,3,es,,flat,Sarrià-Sant Gervasi,False,1200,4,False,False,True,False,False,41.3960695,2.1339574,Barcelona,Sant Gervasi - Galvany,False,,20,sale,,,,1160000.0,5088.0,88694450,flat,Barcelona,4,False,228.0,,"Sant Gervasi - Galvany, Barcelona",Piso en Calle Alt de Gironella,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/fd/4c/752897338.jpg,https://www.idealista.com/inmueble/88694450/
30,barrio La Vila Olímpica del Poblenou,2,es,,flat,Sant Martí,False,1201,2,False,False,True,False,False,41.3959401,2.193965,Barcelona,La Vila Olímpica del Poblenou,False,,30,sale,,,,695000.0,5148.0,88694447,flat,Barcelona,4,False,135.0,,"La Vila Olímpica del Poblenou, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/23/a2/752897240.jpg,https://www.idealista.com/inmueble/88694447/
31,barrio El Poblenou,2,es,,flat,Sant Martí,False,1202,2,False,False,True,False,False,41.3946311,2.1983249,Barcelona,El Poblenou,False,,30,sale,,,,695000.0,5148.0,88694444,flat,Barcelona,4,False,135.0,,"El Poblenou, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/66/63/98/752897105.jpg,https://www.idealista.com/inmueble/88694444/
32,Calle de Còrsega,2,es,,flat,Eixample,False,1203,5,False,False,,False,False,41.3885238,2.1495487,Barcelona,L'Antiga Esquerra de l'Eixample,False,,21,sale,,,,535000.0,4458.0,88694423,flat,Barcelona,4,False,120.0,,"L'Antiga Esquerra de l'Eixample, Barcelona",Piso en Calle de Còrsega,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/08/f8/38/752896975.jpg,https://www.idealista.com/inmueble/88694423/
33,Calle dels Madrazo,3,es,,flat,Sarrià-Sant Gervasi,False,1204,1,False,False,True,False,False,41.3976078,2.1496392,Barcelona,Sant Gervasi - Galvany,False,,27,sale,,,,795000.0,3859.0,88694436,flat,Barcelona,5,False,206.0,,"Sant Gervasi - Galvany, Barcelona",Piso en Calle dels Madrazo,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/f4/1c/752896719.jpg,https://www.idealista.com/inmueble/88694436/
34,Calle de Betlem,2,es,penthouse,flat,Gràcia,False,1205,5,False,False,True,False,False,41.4040127,2.1532745,Barcelona,Vila de Gràcia,False,,18,sale,,,,590000.0,5364.0,88694433,penthouse,Barcelona,4,False,110.0,,"Vila de Gràcia, Barcelona",Ático en Calle de Betlem,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f9/54/0a/752896633.jpg,https://www.idealista.com/inmueble/88694433/
35,barrio Provençals del Poblenou,1,es,,flat,Sant Martí,True,STMA-00003,2,False,False,True,False,False,41.4071863,2.2000772,Barcelona,Provençals del Poblenou,False,,15,sale,,,,250000.0,3125.0,88694313,flat,Barcelona,3,False,80.0,good,"Provençals del Poblenou, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/26/e0/71/752894924.jpg,https://www.idealista.com/inmueble/88694313/
36,ESPRONCEDA,1,es,,flat,Sant Andreu,True,FELIPE03,5,False,False,True,False,False,41.4200158,2.1867552,Barcelona,Navas,False,,16,sale,,,,205000.0,3254.0,88694354,flat,Barcelona,3,False,63.0,renew,"Navas, Barcelona",Piso en ESPRONCEDA,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4e/be/33/752895431.jpg,https://www.idealista.com/inmueble/88694354/
37,CASTELLBELL,1,es,,flat,Sant Andreu,True,MAR-CAS-162,4,False,False,True,True,True,41.4319721,2.1851711,Barcelona,Sant Andreu,False,,18,sale,,,,162000.0,2700.0,88692298,flat,Barcelona,3,False,60.0,renew,"Sant Andreu, Barcelona",Piso en CASTELLBELL,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/1c/91/06/752845233.jpg,https://www.idealista.com/inmueble/88692298/
38,barrio El Camp de l'Arpa del Clot,1,es,,flat,Sant Martí,True,148-5915,5,False,False,False,True,False,41.414241,2.1873321,Barcelona,El Camp de l'Arpa del Clot,False,,20,sale,,,,124500.0,3192.0,88693021,flat,Barcelona,1,False,39.0,good,"El Camp de l'Arpa del Clot, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b0/41/b8/752865387.jpg,https://www.idealista.com/inmueble/88693021/
39,Paseo ZONA FRANCA,2,es,,flat,Sants-Montjuïc,True,2466,3,False,False,True,False,False,41.3601247,2.1405905,Barcelona,La Marina del Port,False,,11,sale,,,,260000.0,2737.0,88694322,flat,Barcelona,3,False,95.0,good,"La Marina del Port, Barcelona",Piso en Paseo ZONA FRANCA,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/80/a5/16/752894641.jpg,https://www.idealista.com/inmueble/88694322/
40,Calle de Còrsega,1,es,,flat,Gràcia,True,SF-CS334,6,False,False,True,False,False,41.4057998,2.1717068,Barcelona,El Camp d'En Grassot i Gràcia Nova,False,,29,sale,,,,334000.0,3929.0,88694291,flat,Barcelona,3,False,85.0,good,"El Camp d'En Grassot i Gràcia Nova, Barcelona",Piso en Calle de Còrsega,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/56/76/ca/752893633.jpg,https://www.idealista.com/inmueble/88694291/
41,barrio Sant Antoni,1,es,,flat,Eixample,True,Borr399,2,False,False,True,False,False,41.3806704,2.1602303,Barcelona,Sant Antoni,False,,16,sale,,,,399000.0,3500.0,88694220,flat,Barcelona,5,False,114.0,renew,"Sant Antoni, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/4c/93/752893031.jpg,https://www.idealista.com/inmueble/88694220/
42,Calle de Llull,2,es,,flat,Sant Martí,True,956-D,1,False,False,True,False,False,41.4024887,2.2038684,Barcelona,El Poblenou,False,,22,sale,,,,385000.0,4529.0,88694301,flat,Barcelona,3,False,85.0,good,"El Poblenou, Barcelona",Piso en Calle de Llull,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/16/36/c7/752894354.jpg,https://www.idealista.com/inmueble/88694301/
43,barrio La Verneda i la Pau,1,es,,flat,Sant Martí,True,117/A-175,1,False,False,True,False,False,41.4270256,2.2084532,Barcelona,La Verneda i la Pau,False,,17,sale,,,,175000.0,3365.0,88694243,flat,Barcelona,3,False,52.0,good,"La Verneda i la Pau, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5e/2c/63/752892767.jpg,https://www.idealista.com/inmueble/88694243/
44,barrio Vila de Gràcia,1,es,,flat,Gràcia,True,2.2RieradeCassoels,4,False,False,True,False,False,41.4052035,2.1524555,Barcelona,Vila de Gràcia,False,,21,sale,,,,350000.0,4795.0,88694214,flat,Barcelona,3,False,73.0,good,"Vila de Gràcia, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3a/42/8b/752892435.jpg,https://www.idealista.com/inmueble/88694214/
45,barrio La Sagrada Família,1,es,,flat,Eixample,True,84662,,False,False,True,False,False,41.4072052,2.1829744,Barcelona,La Sagrada Família,False,,52,sale,,,,389900.0,4332.0,88694210,flat,Barcelona,3,False,90.0,,"La Sagrada Família, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/2f/bf/752892155.jpg,https://www.idealista.com/inmueble/88694210/
46,"Calle de Trajà, 12",2,es,,flat,Sants-Montjuïc,True,226353,2,False,False,True,True,False,41.368323,2.1418247,Barcelona,La Font de la Guatlla,False,,27,sale,,,,300000.0,3750.0,88694180,flat,Barcelona,4,True,80.0,good,"La Font de la Guatlla, Barcelona","Piso en Calle de Trajà, 12",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3f/63/aa/752891893.jpg,https://www.idealista.com/inmueble/88694180/
47,"Calle de les Carretes, 58",2,es,,flat,Ciutat Vella,True,218743,1,False,False,True,False,False,41.3770919,2.1679292,Barcelona,El Raval,False,,21,sale,,,,185000.0,2643.0,88694202,flat,Barcelona,2,True,70.0,good,"El Raval, Barcelona","Piso en Calle de les Carretes, 58",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cc/ef/ce/752891729.jpg,https://www.idealista.com/inmueble/88694202/
48,Calle de Sant Medir,2,es,terracedHouse,chalet,Sants-Montjuïc,False,925-D,,False,False,,True,False,41.374707,2.1340185,Barcelona,Sants,False,,12,sale,,,,270000.0,2250.0,88694153,chalet,Barcelona,4,False,120.0,good,"Sants, Barcelona",Chalet adosado en Calle de Sant Medir,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ef/d9/ee/752891050.jpg,https://www.idealista.com/inmueble/88694153/
49,"Calle de Fastenrath, 63",1,es,,flat,Horta Guinardó,True,231415,1,False,False,True,True,False,41.4221082,2.1454404,Barcelona,La Teixonera,False,,23,sale,,,,140000.0,2295.0,88694192,flat,Barcelona,2,True,61.0,good,"La Teixonera, Barcelona","Piso en Calle de Fastenrath, 63",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/35/5d/38/752891563.jpg,https://www.idealista.com/inmueble/88694192/
0,barrio El Putxet i el Farró,1,es,,flat,Sarrià-Sant Gervasi,True,2.2RieradeCassoles,4,False,False,True,False,False,41.4016491,2.1517494,Barcelona,El Putxet i el Farró,False,,21,sale,,,,350000.0,4795.0,88694151,flat,Barcelona,3,False,73.0,good,"El Putxet i el Farró, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/e1/f5/752890979.jpg,https://www.idealista.com/inmueble/88694151/
1,Calle del Rei Martí,1,es,studio,flat,Sants-Montjuïc,False,7597,bj,False,False,False,False,False,41.3721665,2.1409141,Barcelona,Sants,False,,10,sale,,,,135000.0,2143.0,88694165,studio,Barcelona,0,False,63.0,good,"Sants, Barcelona",Estudio en Calle del Rei Martí,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cb/b5/ab/752891040.jpg,https://www.idealista.com/inmueble/88694165/
2,barrio Sant Martí de Provençals,2,es,,flat,Sant Martí,True,119/A-380,4,False,False,True,False,False,41.4149351,2.1951557,Barcelona,Sant Martí de Provençals,False,,3,sale,,,,380000.0,3619.0,88694150,flat,Barcelona,3,False,105.0,good,"Sant Martí de Provençals, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/49/5f/7a/752890853.jpg,https://www.idealista.com/inmueble/88694150/
3,barrio El Poble Sec - Parc de Montjuïc,1,es,studio,flat,Sants-Montjuïc,False,POBLSEC-RS,bj,False,False,True,False,False,41.3728986,2.1672725,Barcelona,El Poble Sec - Parc de Montjuïc,False,,3,sale,,,,100000.0,2941.0,88694110,studio,Barcelona,0,False,34.0,renew,"El Poble Sec - Parc de Montjuïc, Barcelona",Estudio,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c4/57/3f/752891007.jpg,https://www.idealista.com/inmueble/88694110/
4,Calle de Bassegoda,1,es,,flat,Sants-Montjuïc,True,SANTS BADAL 6V,5,False,False,True,False,False,41.3760613,2.124999,Barcelona,Sants - Badal,False,,17,sale,,,,270000.0,4426.0,88693895,flat,Barcelona,2,False,61.0,good,"Sants - Badal, Barcelona",Piso en Calle de Bassegoda,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4b/00/47/752885101.jpg,https://www.idealista.com/inmueble/88693895/
5,Calle de Lluís el Piadós,2,es,,flat,Ciutat Vella,True,952-D,3,False,False,True,False,False,41.3913746,2.1791033,Barcelona,Sant Pere - Santa Caterina i la Ribera,False,,1,sale,,,,650000.0,3801.0,88694093,flat,Barcelona,5,False,171.0,renew,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Piso en Calle de Lluís el Piadós,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/42/7b/1e/752890268.jpg,https://www.idealista.com/inmueble/88694093/
6,barrio Sant Antoni,2,es,,flat,Eixample,True,1481,2,False,False,True,True,False,41.3761252,2.1637687,Barcelona,Sant Antoni,False,,37,sale,,,,265000.0,2944.0,88694119,flat,Barcelona,3,False,90.0,good,"Sant Antoni, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/40/35/ee/752890176.jpg,https://www.idealista.com/inmueble/88694119/
7,Calle de Aragón,1,es,,flat,Eixample,True,883-D,1,False,False,False,True,True,41.3864348,2.1569432,Barcelona,La Nova Esquerra de l'Eixample,False,,16,sale,,,,345000.0,5391.0,88694042,flat,Barcelona,2,False,64.0,good,"La Nova Esquerra de l'Eixample, Barcelona",Piso en Calle de Aragón,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b6/d8/d7/752889132.jpg,https://www.idealista.com/inmueble/88694042/
8,Calle de Sostres,1,es,studio,flat,Gràcia,False,7596,bj,False,False,False,False,False,41.4122367,2.1519916,Barcelona,La Salut,False,,8,sale,,,,139000.0,2482.0,88693950,studio,Barcelona,0,False,56.0,good,"La Salut, Barcelona",Estudio en Calle de Sostres,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/f9/28/752886361.jpg,https://www.idealista.com/inmueble/88693950/
9,Aviacio,2,es,terracedHouse,chalet,Les Corts,False,001-644,,False,False,,True,False,41.3870683,2.1367537,Barcelona,Les Corts,False,,30,sale,,,,330000.0,4074.0,88693992,chalet,Barcelona,2,False,81.0,good,"Les Corts, Barcelona",Chalet adosado en Aviacio,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/05/92/752887204.jpg,https://www.idealista.com/inmueble/88693992/
